original_title,popularity,genre,release_year,budget_adj,revenue_adj,production_company,novel_based
Set  It Off,0.693264,Crime,1996,12511950.6506423,57820345.9053877,Other,N
The Craft,0.690292,Fantasy,1996,20853251.0844038,34434926.2483069,Other,N
The Craft,0.690292,Drama,1996,20853251.0844038,34434926.2483069,Other,N
The Craft,0.690292,Horror,1996,20853251.0844038,34434926.2483069,Other,N
The Craft,0.690292,Thriller,1996,20853251.0844038,34434926.2483069,Other,N
Hellraiser: Bloodline,0.670801,Horror,1996,5560866.95584102,23181864.1221622,Other,N
Hellraiser: Bloodline,0.670801,Thriller,1996,5560866.95584102,23181864.1221622,Other,N
Hellraiser: Bloodline,0.670801,Science Fiction,1996,5560866.95584102,23181864.1221622,Other,N
Kingpin,0.642274,Comedy,1996,37535851.9519269,34787996.8130671,Other,N
"The Preacher's Wife",0.6359640000000001,Fantasy,1996,55608669.5584102,66859986.9625474,Other,N
"The Preacher's Wife",0.6359640000000001,Drama,1996,55608669.5584102,66859986.9625474,Other,N
"The Preacher's Wife",0.6359640000000001,Comedy,1996,55608669.5584102,66859986.9625474,Other,N
"The Preacher's Wife",0.6359640000000001,Science Fiction,1996,55608669.5584102,66859986.9625474,Other,N
"The Preacher's Wife",0.6359640000000001,Romance,1996,55608669.5584102,66859986.9625474,Other,N
Bulletproof,0.618796,Action,1996,34755418.4740064,31435516.9513993,Universal,N
Bulletproof,0.618796,Adventure,1996,34755418.4740064,31435516.9513993,Universal,N
Bulletproof,0.618796,Comedy,1996,34755418.4740064,31435516.9513993,Universal,N
Bulletproof,0.618796,Thriller,1996,34755418.4740064,31435516.9513993,Universal,N
Bordello of Blood,0.578849,Horror,1996,20853251.0844038,6.95108369480127,Universal,N
Bordello of Blood,0.578849,Comedy,1996,20853251.0844038,6.95108369480127,Universal,N
Evita,0.5767439999999999,History,1996,76461920.642814,196086149.228923,Other,N
Evita,0.5767439999999999,Drama,1996,76461920.642814,196086149.228923,Other,N
Evita,0.5767439999999999,Music,1996,76461920.642814,196086149.228923,Other,N
Flirting with Disaster,0.566517,Comedy,1996,9731517.17272178,20439575.4111253,Other,N
Flirting with Disaster,0.566517,Romance,1996,9731517.17272178,20439575.4111253,Other,N
Basquiat,0.548582,Drama,1996,4117892.88185396,4186213.69327342,Other,N
Basquiat,0.548582,History,1996,4117892.88185396,4186213.69327342,Other,N
Last Man Standing,0.5375770000000001,Action,1996,93144521.510337,65711375.9906511,Other,N
Last Man Standing,0.5375770000000001,Crime,1996,93144521.510337,65711375.9906511,Other,N
Last Man Standing,0.5375770000000001,Drama,1996,93144521.510337,65711375.9906511,Other,N
Last Man Standing,0.5375770000000001,Thriller,1996,93144521.510337,65711375.9906511,Other,N
Maximum Risk,0.537381,Action,1996,34755418.4740064,71877657.312408,Other,N
Maximum Risk,0.537381,Adventure,1996,34755418.4740064,71877657.312408,Other,N
Maximum Risk,0.537381,Thriller,1996,34755418.4740064,71877657.312408,Other,N
Fled,0.5291520000000001,Action,1996,34755418.4740064,23902317.5330103,Other,N
Fled,0.5291520000000001,Comedy,1996,34755418.4740064,23902317.5330103,Other,N
Fled,0.5291520000000001,Thriller,1996,34755418.4740064,23902317.5330103,Other,N
"She's the One",0.519242,Comedy,1996,4865758.58636089,13182840.054313,Other,N
"She's the One",0.519242,Romance,1996,4865758.58636089,13182840.054313,Other,N
The Crow: City of Angels,0.4915390000000001,Action,1996,18072817.6064833,24908912.304155,Other,N
The Crow: City of Angels,0.4915390000000001,Fantasy,1996,18072817.6064833,24908912.304155,Other,N
The Crow: City of Angels,0.4915390000000001,Thriller,1996,18072817.6064833,24908912.304155,Other,N
Bottle Rocket,0.481121,Comedy,1996,9731517.17272178,778617.298772731,Other,N
Bottle Rocket,0.481121,Crime,1996,9731517.17272178,778617.298772731,Other,N
Bottle Rocket,0.481121,Drama,1996,9731517.17272178,778617.298772731,Other,N
James and the Giant Peach,0.478051,Adventure,1996,52828236.0804897,40206825.3246886,Other,Y
James and the Giant Peach,0.478051,Animation,1996,52828236.0804897,40206825.3246886,Other,Y
James and the Giant Peach,0.478051,Family,1996,52828236.0804897,40206825.3246886,Other,Y
Emma,0.4774890000000001,Comedy,1996,8341300.43376152,30906823.0864396,Other,Y
Emma,0.4774890000000001,Drama,1996,8341300.43376152,30906823.0864396,Other,Y
Emma,0.4774890000000001,Romance,1996,8341300.43376152,30906823.0864396,Other,Y
Tin Cup,0.471398,Comedy,1996,62559753.2532114,74869549.707408,Other,N
Tin Cup,0.471398,Drama,1996,62559753.2532114,74869549.707408,Other,N
Tin Cup,0.471398,Romance,1996,62559753.2532114,74869549.707408,Other,N
The First Wives Club,0.468045,Comedy,1996,36145635.2129666,161821228.414974,Paramount,N
Kama Sutra - A Tale of Love,0.459939,Drama,1996,4170650.21688076,5712532.65097789,Other,N
Kama Sutra - A Tale of Love,0.459939,History,1996,4170650.21688076,5712532.65097789,Other,N
Kama Sutra - A Tale of Love,0.459939,Romance,1996,4170650.21688076,5712532.65097789,Other,N
Sling Blade,0.455716,Drama,1996,1390216.73896025,34026133.0162156,Other,N
Secrets & Lies,0.453398,Drama,1996,6255975.32532114,18652943.9299175,Other,N
Mary Reilly,0.442104,Drama,1996,65340186.7311319,17210051.878718,Other,N
Mary Reilly,0.442104,Horror,1996,65340186.7311319,17210051.878718,Other,N
Mary Reilly,0.442104,Thriller,1996,65340186.7311319,17210051.878718,Other,N
Mary Reilly,0.442104,Romance,1996,65340186.7311319,17210051.878718,Other,N
The Ghost and the Darkness,0.435293,Adventure,1996,69510836.9480127,104266255.422019,Other,N
Jude,0.401898,Drama,1996,9731517.17272178,563037.779278903,Other,N
Jude,0.401898,Romance,1996,9731517.17272178,563037.779278903,Other,N
Lone Star,0.397139,Drama,1996,6951083.69480127,18448124.6879832,Other,N
Lone Star,0.397139,Mystery,1996,6951083.69480127,18448124.6879832,Other,N
Lone Star,0.397139,Romance,1996,6951083.69480127,18448124.6879832,Other,N
Flipper,0.340804,Adventure,1996,35492233.3456553,27915579.9226567,Universal,N
Flipper,0.340804,Family,1996,35492233.3456553,27915579.9226567,Universal,N
The Chamber,0.366286,Drama,1996,69510836.9480127,31335984.3839734,Universal,N
The Chamber,0.366286,Thriller,1996,69510836.9480127,31335984.3839734,Universal,N
White Squall,0.36509,Action,1996,52828236.0804897,14319232.4112906,Other,N
White Squall,0.36509,Drama,1996,52828236.0804897,14319232.4112906,Other,N
The Phantom,0.347219,Adventure,1996,62559753.2532114,24051985.4866933,Paramount,N
The Phantom,0.347219,Action,1996,62559753.2532114,24051985.4866933,Paramount,N
Extreme Measures,0.331074,Drama,1996,52828236.0804897,24162142.0904383,Other,N
Extreme Measures,0.331074,Thriller,1996,52828236.0804897,24162142.0904383,Other,N
Michael Collins,0.317794,Drama,1996,38926068.6908871,23494662.8884283,Other,N
Michael Collins,0.317794,Thriller,1996,38926068.6908871,23494662.8884283,Other,N
Hard Eight,0.392776,Drama,1996,4170650.21688076,309405.247206255,Other,N
Hard Eight,0.392776,Thriller,1996,4170650.21688076,309405.247206255,Other,N
Doctor Who,0.27362800000000004,TV Movie,1996,6951083.69480127,58389103.0363307,Universal,N
Doctor Who,0.27362800000000004,Adventure,1996,6951083.69480127,58389103.0363307,Universal,N
Doctor Who,0.27362800000000004,Drama,1996,6951083.69480127,58389103.0363307,Universal,N
Doctor Who,0.27362800000000004,Science Fiction,1996,6951083.69480127,58389103.0363307,Universal,N
Ridicule,0.243962,Comedy,1996,4170650.21688076,3480864.98729411,Other,N
Ridicule,0.243962,Drama,1996,4170650.21688076,3480864.98729411,Other,N
Ridicule,0.243962,Romance,1996,4170650.21688076,3480864.98729411,Other,N
The Island of Dr. Moreau,0.240968,Fantasy,1996,55608669.5584102,68993369.0832202,Other,N
The Island of Dr. Moreau,0.240968,Horror,1996,55608669.5584102,68993369.0832202,Other,N
The Island of Dr. Moreau,0.240968,Science Fiction,1996,55608669.5584102,68993369.0832202,Other,N
Silent Trigger,0.221598,Drama,1996,20853251.0844038,106187.534955262,Other,N
Silent Trigger,0.221598,Action,1996,20853251.0844038,106187.534955262,Other,N
Silent Trigger,0.221598,Thriller,1996,20853251.0844038,106187.534955262,Other,N
Citizen Ruth,0.211566,Drama,1996,4170650.21688076,212918.644655458,Other,N
Citizen Ruth,0.211566,Comedy,1996,4170650.21688076,212918.644655458,Other,N
"Joe's Apartment",0.111375,Fantasy,1996,18072817.6064833,6421430.58029176,Other,N
"Joe's Apartment",0.111375,Comedy,1996,18072817.6064833,6421430.58029176,Other,N
"Joe's Apartment",0.111375,Music,1996,18072817.6064833,6421430.58029176,Other,N
Bad Moon,0.099873,Horror,1996,9731517.17272178,1529238.41285628,Other,N
Mrs. Winterbourne,0.094017,Comedy,1996,34755418.4740064,13999482.5613298,Other,N
Mrs. Winterbourne,0.094017,Romance,1996,34755418.4740064,13999482.5613298,Other,N
Mrs. Winterbourne,0.094017,Drama,1996,34755418.4740064,13999482.5613298,Other,N
Gladiator,4.271452,Action,2000,130428087.777343,579506463.914727,Universal,N
Gladiator,4.271452,Drama,2000,130428087.777343,579506463.914727,Universal,N
Gladiator,4.271452,Adventure,2000,130428087.777343,579506463.914727,Universal,N
Memento,3.095625,Mystery,2000,11396629.0290882,50301043.2220955,Other,N
Memento,3.095625,Thriller,2000,11396629.0290882,50301043.2220955,Other,N
How the Grinch Stole Christmas,2.977558,Family,2000,155753930.064206,437049836.952227,Universal,N
How the Grinch Stole Christmas,2.977558,Comedy,2000,155753930.064206,437049836.952227,Universal,N
How the Grinch Stole Christmas,2.977558,Fantasy,2000,155753930.064206,437049836.952227,Universal,N
Cast Away,2.197205,Adventure,2000,113966290.290882,544039793.482952,Other,N
Cast Away,2.197205,Drama,2000,113966290.290882,544039793.482952,Other,N
Snatch,2.153361,Thriller,2000,12662921.1434314,105808674.404893,Other,N
Snatch,2.153361,Crime,2000,12662921.1434314,105808674.404893,Other,N
Mission: Impossible II,1.956406,Adventure,2000,158286514.292892,691886948.732391,Paramount,N
Mission: Impossible II,1.956406,Action,2000,158286514.292892,691886948.732391,Paramount,N
Mission: Impossible II,1.956406,Thriller,2000,158286514.292892,691886948.732391,Paramount,N
Bedazzled,1.889388,Fantasy,2000,60782021.4884707,114451543.559436,Other,N
Bedazzled,1.889388,Comedy,2000,60782021.4884707,114451543.559436,Other,N
Bedazzled,1.889388,Romance,2000,60782021.4884707,114451543.559436,Other,N
Scary Movie,1.815244,Comedy,2000,24059550.1725196,352054243.648785,Other,N
"The Emperor's New Groove",1.768463,Adventure,2000,126629211.434314,214418314.788063,Other,N
"The Emperor's New Groove",1.768463,Animation,2000,126629211.434314,214418314.788063,Other,N
"The Emperor's New Groove",1.768463,Comedy,2000,126629211.434314,214418314.788063,Other,N
"The Emperor's New Groove",1.768463,Family,2000,126629211.434314,214418314.788063,Other,N
"The Emperor's New Groove",1.768463,Fantasy,2000,126629211.434314,214418314.788063,Other,N
What Women Want,1.767681,Comedy,2000,88640448.0040197,473734704.457551,Paramount,N
What Women Want,1.767681,Romance,2000,88640448.0040197,473734704.457551,Paramount,N
Dinosaur,1.60246,Animation,2000,161452244.57875,448581528.698231,Other,N
Dinosaur,1.60246,Family,2000,161452244.57875,448581528.698231,Other,N
"Charlie's Angels",1.5626520000000002,Action,2000,116498874.519569,334434768.987797,Other,N
"Charlie's Angels",1.5626520000000002,Adventure,2000,116498874.519569,334434768.987797,Other,N
"Charlie's Angels",1.5626520000000002,Comedy,2000,116498874.519569,334434768.987797,Other,N
"Charlie's Angels",1.5626520000000002,Crime,2000,116498874.519569,334434768.987797,Other,N
"Charlie's Angels",1.5626520000000002,Thriller,2000,116498874.519569,334434768.987797,Other,N
Chicken Run,1.525559,Animation,2000,56983145.1454412,284706235.424978,Other,N
Chicken Run,1.525559,Comedy,2000,56983145.1454412,284706235.424978,Other,N
Chicken Run,1.525559,Family,2000,56983145.1454412,284706235.424978,Other,N
The Patriot,1.513108,Drama,2000,139292132.577745,272625527.537295,Other,N
The Patriot,1.513108,History,2000,139292132.577745,272625527.537295,Other,N
The Patriot,1.513108,War,2000,139292132.577745,272625527.537295,Other,N
The Patriot,1.513108,Action,2000,139292132.577745,272625527.537295,Other,N
Final Destination,1.303223,Horror,2000,29124718.6298922,67496299.8944419,Other,N
Coyote Ugly,1.240519,Comedy,2000,56983145.1454412,144251532.719975,Other,N
Romeo Must Die,1.235745,Action,2000,31657302.8585785,115279131.303349,Other,N
Romeo Must Die,1.235745,Crime,2000,31657302.8585785,115279131.303349,Other,N
Romeo Must Die,1.235745,Thriller,2000,31657302.8585785,115279131.303349,Other,N
U-571,1.2295049999999998,Action,2000,78510111.0892746,161662974.580959,Universal,N
U-571,1.2295049999999998,Drama,2000,78510111.0892746,161662974.580959,Universal,N
U-571,1.2295049999999998,Thriller,2000,78510111.0892746,161662974.580959,Universal,N
U-571,1.2295049999999998,War,2000,78510111.0892746,161662974.580959,Universal,N
Billy Elliot,1.211626,Drama,2000,6331460.57171569,139292132.577745,Other,N
Billy Elliot,1.211626,Comedy,2000,6331460.57171569,139292132.577745,Other,N
Billy Elliot,1.211626,Music,2000,6331460.57171569,139292132.577745,Other,N
Gone In Sixty Seconds,1.209516,Action,2000,113966290.290882,300367400.727763,Other,N
Gone In Sixty Seconds,1.209516,Crime,2000,113966290.290882,300367400.727763,Other,N
Gone In Sixty Seconds,1.209516,Thriller,2000,113966290.290882,300367400.727763,Other,N
Erin Brockovich,1.208034,Drama,2000,65847189.9458432,324514308.594375,Other,N
Meet the Parents,1.207663,Comedy,2000,69646066.2888726,418438688.415149,Universal,N
Meet the Parents,1.207663,Romance,2000,69646066.2888726,418438688.415149,Universal,N
"O Brother, Where Art Thou?",1.161107,Action,2000,32923594.9729216,89906740.1183628,Universal,N
"O Brother, Where Art Thou?",1.161107,Adventure,2000,32923594.9729216,89906740.1183628,Universal,N
"O Brother, Where Art Thou?",1.161107,Comedy,2000,32923594.9729216,89906740.1183628,Universal,N
Pitch Black,1.144594,Thriller,2000,29124718.6298922,67351113.1720719,Other,N
Pitch Black,1.144594,Science Fiction,2000,29124718.6298922,67351113.1720719,Other,N
Pitch Black,1.144594,Action,2000,29124718.6298922,67351113.1720719,Other,N
Boiler Room,1.104427,Crime,2000,32923594.9729216,36444209.9552847,Other,N
Boiler Room,1.104427,Drama,2000,32923594.9729216,36444209.9552847,Other,N
Boiler Room,1.104427,Thriller,2000,32923594.9729216,36444209.9552847,Other,N
The Road to El Dorado,1.085408,Adventure,2000,120297750.862598,96786159.4778419,Other,N
The Road to El Dorado,1.085408,Animation,2000,120297750.862598,96786159.4778419,Other,N
The Road to El Dorado,1.085408,Comedy,2000,120297750.862598,96786159.4778419,Other,N
The Road to El Dorado,1.085408,Family,2000,120297750.862598,96786159.4778419,Other,N
Miss Congeniality,1.073638,Comedy,2000,56983145.1454412,268453928.240745,Other,N
Miss Congeniality,1.073638,Crime,2000,56983145.1454412,268453928.240745,Other,N
Miss Congeniality,1.073638,Action,2000,56983145.1454412,268453928.240745,Other,N
Frequency,1.0602120000000002,Crime,2000,39255055.5446373,86242400.9810218,Other,N
Frequency,1.0602120000000002,Drama,2000,39255055.5446373,86242400.9810218,Other,N
Frequency,1.0602120000000002,Science Fiction,2000,39255055.5446373,86242400.9810218,Other,N
Frequency,1.0602120000000002,Thriller,2000,39255055.5446373,86242400.9810218,Other,N
Requiem for a Dream,1.050687,Drama,2000,5698314.51454412,9358035.48454414,Other,N
Pay It Forward,1.042311,Drama,2000,50651684.5737256,70541855.2597722,Other,N
Pay It Forward,1.042311,Romance,2000,50651684.5737256,70541855.2597722,Other,N
Hollow Man,1.0066540000000002,Action,2000,120297750.862598,240865798.108463,Other,N
Hollow Man,1.0066540000000002,Science Fiction,2000,120297750.862598,240865798.108463,Other,N
Hollow Man,1.0066540000000002,Thriller,2000,120297750.862598,240865798.108463,Other,N
"Big Momma's House",1.001503,Crime,2000,37988763.4302942,220283464.554964,Other,N
"Big Momma's House",1.001503,Comedy,2000,37988763.4302942,220283464.554964,Other,N
American Psycho,0.981767,Thriller,2000,8864044.80040197,43391479.7788345,Other,Y
American Psycho,0.981767,Drama,2000,8864044.80040197,43391479.7788345,Other,Y
American Psycho,0.981767,Crime,2000,8864044.80040197,43391479.7788345,Other,Y
Dancer in the Dark,0.97741,Drama,2000,16208539.0635922,50692052.7000387,Other,N
Dancer in the Dark,0.97741,Crime,2000,16208539.0635922,50692052.7000387,Other,N
Dancer in the Dark,0.97741,Music,2000,16208539.0635922,50692052.7000387,Other,N
Road Trip,0.976664,Comedy,2000,20260673.8294902,151643897.890256,Other,N
Road Trip,0.976664,Adventure,2000,20260673.8294902,151643897.890256,Other,N
Remember the Titans,0.972719,Drama,2000,37988763.4302942,173110594.660907,Other,N
The Gift,0.968941,Horror,2000,12662921.1434314,15206448.6685698,Other,N
The Gift,0.968941,Drama,2000,12662921.1434314,15206448.6685698,Other,N
The Gift,0.968941,Thriller,2000,12662921.1434314,15206448.6685698,Other,N
The Gift,0.968941,Mystery,2000,12662921.1434314,15206448.6685698,Other,N
The Legend of Bagger Vance,0.923632,Fantasy,2000,101303369.147451,49967161.2465987,Other,N
The Legend of Bagger Vance,0.923632,Drama,2000,101303369.147451,49967161.2465987,Other,N
Traffic,0.918262,Drama,2000,60782021.4884707,262775526.169699,Other,N
"Dude, Where’s My Car?",0.91232,Comedy,2000,16461797.4864608,92668172.4568296,Other,N
The Family Man,0.911808,Comedy,2000,75977526.8605883,157963714.90598,Universal,N
The Family Man,0.911808,Drama,2000,75977526.8605883,157963714.90598,Universal,N
The Family Man,0.911808,Romance,2000,75977526.8605883,157963714.90598,Universal,N
The Family Man,0.911808,Fantasy,2000,75977526.8605883,157963714.90598,Universal,N
The 6th Day,0.886238,Action,2000,103835953.376137,121672281.827999,Other,N
The 6th Day,0.886238,Mystery,2000,103835953.376137,121672281.827999,Other,N
The 6th Day,0.886238,Science Fiction,2000,103835953.376137,121672281.827999,Other,N
The 6th Day,0.886238,Thriller,2000,103835953.376137,121672281.827999,Other,N
The Skulls,0.848261,Crime,2000,18994381.7151471,44329315.9793908,Universal,N
The Skulls,0.848261,Drama,2000,18994381.7151471,44329315.9793908,Universal,N
The Skulls,0.848261,Thriller,2000,18994381.7151471,44329315.9793908,Universal,N
"Me, Myself & Irene",0.7835300000000001,Comedy,2000,64580897.8315001,189020688.933823,Other,N
Shanghai Noon,0.770457,Adventure,2000,69646066.2888726,72092928.8728784,Other,N
Shanghai Noon,0.770457,Action,2000,69646066.2888726,72092928.8728784,Other,N
Shanghai Noon,0.770457,Comedy,2000,69646066.2888726,72092928.8728784,Other,N
Shanghai Noon,0.770457,Western,2000,69646066.2888726,72092928.8728784,Other,N
Unbreakable,0.768576,Action,2000,94971908.5757354,314190020.047937,Other,N
Unbreakable,0.768576,Fantasy,2000,94971908.5757354,314190020.047937,Other,N
Unbreakable,0.768576,Thriller,2000,94971908.5757354,314190020.047937,Other,N
Space Cowboys,0.743732,Action,2000,82308987.432304,163204960.01556,Other,N
Space Cowboys,0.743732,Adventure,2000,82308987.432304,163204960.01556,Other,N
Space Cowboys,0.743732,Thriller,2000,82308987.432304,163204960.01556,Other,N
The Whole Nine Yards,0.74231,Comedy,2000,52297864.3223716,134697582.85096,Other,N
The Whole Nine Yards,0.74231,Crime,2000,52297864.3223716,134697582.85096,Other,N
Almost Famous,0.7365619999999999,Drama,2000,75977526.8605883,60001591.7291877,Other,N
Almost Famous,0.7365619999999999,Music,2000,75977526.8605883,60001591.7291877,Other,N
Bring It On,0.736173,Comedy,2000,35456179.2016079,114536031.835597,Other,N
Chocolat,0.733654,Comedy,2000,31657302.8585785,193109981.775524,Other,N
Chocolat,0.733654,Drama,2000,31657302.8585785,193109981.775524,Other,N
Chocolat,0.733654,Romance,2000,31657302.8585785,193109981.775524,Other,N
High Fidelity,0.697768,Comedy,2000,37988763.4302942,59675655.7367085,Other,N
High Fidelity,0.697768,Drama,2000,37988763.4302942,59675655.7367085,Other,N
High Fidelity,0.697768,Romance,2000,37988763.4302942,59675655.7367085,Other,N
High Fidelity,0.697768,Music,2000,37988763.4302942,59675655.7367085,Other,N
Red Planet,0.697146,Thriller,2000,101303369.147451,42375160.0593233,Other,N
Red Planet,0.697146,Action,2000,101303369.147451,42375160.0593233,Other,N
Red Planet,0.697146,Science Fiction,2000,101303369.147451,42375160.0593233,Other,N
Mission to Mars,0.689638,Science Fiction,2000,113966290.290882,77085044.9381745,Other,N
The Cell,0.687905,Horror,2000,41787639.7733236,131891722.653662,Other,N
The Cell,0.687905,Science Fiction,2000,41787639.7733236,131891722.653662,Other,N
The Cell,0.687905,Thriller,2000,41787639.7733236,131891722.653662,Other,N
Shaft,0.664636,Action,2000,58249437.2597844,135742080.1026,Paramount,N
Shaft,0.664636,Adventure,2000,58249437.2597844,135742080.1026,Paramount,N
Shaft,0.664636,Crime,2000,58249437.2597844,135742080.1026,Paramount,N
Shaft,0.664636,Thriller,2000,58249437.2597844,135742080.1026,Paramount,N
Get Carter,0.66065,Action,2000,80536178.4722236,24582519.9516986,Other,N
Get Carter,0.66065,Drama,2000,80536178.4722236,24582519.9516986,Other,N
Get Carter,0.66065,Thriller,2000,80536178.4722236,24582519.9516986,Other,N
Get Carter,0.66065,Crime,2000,80536178.4722236,24582519.9516986,Other,N
The Flintstones in Viva Rock Vegas,0.632783,Science Fiction,2000,105102245.490481,75304207.6860892,Universal,N
The Flintstones in Viva Rock Vegas,0.632783,Comedy,2000,105102245.490481,75304207.6860892,Universal,N
The Flintstones in Viva Rock Vegas,0.632783,Family,2000,105102245.490481,75304207.6860892,Universal,N
The Flintstones in Viva Rock Vegas,0.632783,Romance,2000,105102245.490481,75304207.6860892,Universal,N
Thirteen Days,0.627609,Drama,2000,101303369.147451,43771597.8783022,Other,N
Thirteen Days,0.627609,Thriller,2000,101303369.147451,43771597.8783022,Other,N
The Beach,0.626782,Drama,2000,50651684.5737256,182418082.296831,Other,N
The Beach,0.626782,Adventure,2000,50651684.5737256,182418082.296831,Other,N
The Beach,0.626782,Romance,2000,50651684.5737256,182418082.296831,Other,N
The Beach,0.626782,Thriller,2000,50651684.5737256,182418082.296831,Other,N
The Perfect Storm,0.58332,Drama,2000,151955053.721177,412503060.62804,Other,N
Titan A.E.,0.54656,Animation,2000,94971908.5757354,46542103.1997682,Other,N
Titan A.E.,0.54656,Action,2000,94971908.5757354,46542103.1997682,Other,N
Titan A.E.,0.54656,Science Fiction,2000,94971908.5757354,46542103.1997682,Other,N
Titan A.E.,0.54656,Family,2000,94971908.5757354,46542103.1997682,Other,N
Titan A.E.,0.54656,Adventure,2000,94971908.5757354,46542103.1997682,Other,N
Scream 3,0.542611,Horror,2000,50651684.5737256,204929467.529231,Other,N
Scream 3,0.542611,Mystery,2000,50651684.5737256,204929467.529231,Other,N
Vertical Limit,0.5307390000000001,Action,2000,94971908.5757354,273093444.000511,Other,N
Vertical Limit,0.5307390000000001,Adventure,2000,94971908.5757354,273093444.000511,Other,N
Vertical Limit,0.5307390000000001,Thriller,2000,94971908.5757354,273093444.000511,Other,N
Reindeer Games,0.525341,Thriller,2000,53184268.8024118,40735313.037541,Other,N
The Tigger Movie,0.495241,Animation,2000,37988763.4302942,57685345.9104843,Other,N
The Tigger Movie,0.495241,Family,2000,37988763.4302942,57685345.9104843,Other,N
Next Friday,0.49295,Comedy,2000,13929213.2577745,75758873.6686205,Other,N
Dracula 2000,0.481089,Horror,2000,35456179.2016079,41788066.5137661,Other,N
Dracula 2000,0.481089,Thriller,2000,35456179.2016079,41788066.5137661,Other,N
The Weight of Water,0.47571,Crime,2000,20260673.8294902,138190.458438267,Other,N
The Weight of Water,0.47571,Drama,2000,20260673.8294902,138190.458438267,Other,N
The Weight of Water,0.47571,Mystery,2000,20260673.8294902,138190.458438267,Other,N
Urban Legends: Final Cut,0.468129,Horror,2000,17728089.6008039,48846410.4164176,Other,N
Men of Honor,0.465293,Drama,2000,40521347.6589804,61813934.3290779,Other,N
What Lies Beneath,0.464139,Drama,2000,126629211.434314,196863281.732774,Other,N
What Lies Beneath,0.464139,Horror,2000,126629211.434314,196863281.732774,Other,N
What Lies Beneath,0.464139,Mystery,2000,126629211.434314,196863281.732774,Other,N
What Lies Beneath,0.464139,Thriller,2000,126629211.434314,196863281.732774,Other,N
Rules of Engagement,0.458778,Action,2000,75977526.8605883,89906740.1183628,Paramount,N
Rules of Engagement,0.458778,Adventure,2000,75977526.8605883,89906740.1183628,Paramount,N
Rules of Engagement,0.458778,Drama,2000,75977526.8605883,89906740.1183628,Paramount,N
Rules of Engagement,0.458778,History,2000,75977526.8605883,89906740.1183628,Paramount,N
Rules of Engagement,0.458778,War,2000,75977526.8605883,89906740.1183628,Paramount,N
Finding Forrester,0.449041,Drama,2000,54450560.916755,101366384.908229,Other,Y
Boys and Girls,0.417675,Comedy,2000,20260673.8294902,26120278.5032225,Other,N
Boys and Girls,0.417675,Drama,2000,20260673.8294902,26120278.5032225,Other,N
Boys and Girls,0.417675,Romance,2000,20260673.8294902,26120278.5032225,Other,N
102 Dalmatians,0.410235,Comedy,2000,107634829.719167,232506137.717878,Other,N
102 Dalmatians,0.410235,Family,2000,107634829.719167,232506137.717878,Other,N
Nutty Professor II: The Klumps,1.616724,Fantasy,2000,106368537.604824,156143878.389357,Universal,N
Nutty Professor II: The Klumps,1.616724,Comedy,2000,106368537.604824,156143878.389357,Universal,N
Nutty Professor II: The Klumps,1.616724,Romance,2000,106368537.604824,156143878.389357,Universal,N
Nutty Professor II: The Klumps,1.616724,Science Fiction,2000,106368537.604824,156143878.389357,Universal,N
Keeping the Faith,0.6237060000000001,Comedy,2000,37988763.4302942,46898399.8119809,Other,N
Supernova,0.38535,Science Fiction,2000,113966290.290882,18776682.0411413,Other,N
Bounce,0.372923,Drama,2000,44320224.0020098,46573332.4958921,Other,N
Bounce,0.372923,Romance,2000,44320224.0020098,46573332.4958921,Other,N
The Art of War,0.339608,Action,2000,50651684.5737256,38240888.5217205,Other,N
The Art of War,0.339608,Adventure,2000,50651684.5737256,38240888.5217205,Other,N
The Art of War,0.339608,Thriller,2000,50651684.5737256,38240888.5217205,Other,N
Whatever It Takes,0.350814,Drama,2000,18994381.7151471,12538970.1398189,Other,N
Whatever It Takes,0.350814,Comedy,2000,18994381.7151471,12538970.1398189,Other,N
Whatever It Takes,0.350814,Romance,2000,18994381.7151471,12538970.1398189,Other,N
The Kid,0.349034,Fantasy,2000,82308987.432304,88260560.3697168,Other,N
The Kid,0.349034,Comedy,2000,82308987.432304,88260560.3697168,Other,N
The Kid,0.349034,Family,2000,82308987.432304,88260560.3697168,Other,N
Highlander: Endgame,0.33226700000000003,Action,2000,31657302.8585785,20062635.8731439,Other,N
Highlander: Endgame,0.33226700000000003,Fantasy,2000,31657302.8585785,20062635.8731439,Other,N
Highlander: Endgame,0.33226700000000003,Science Fiction,2000,31657302.8585785,20062635.8731439,Other,N
Love & Basketball,0.32400300000000004,Action,2000,25325842.2868628,35111897.168976,Other,N
Love & Basketball,0.32400300000000004,Comedy,2000,25325842.2868628,35111897.168976,Other,N
Love & Basketball,0.32400300000000004,Drama,2000,25325842.2868628,35111897.168976,Other,N
Love & Basketball,0.32400300000000004,Romance,2000,25325842.2868628,35111897.168976,Other,N
Gossip,0.310295,Drama,2000,17728089.6008039,6469258.47959851,Other,N
Gossip,0.310295,Mystery,2000,17728089.6008039,6469258.47959851,Other,N
Gossip,0.310295,Thriller,2000,17728089.6008039,6469258.47959851,Other,N
Quills,0.309754,Drama,2000,17094943.5436324,8941131.59915472,Other,N
The Next Best Thing,0.285304,Comedy,2000,31657302.8585785,30850386.0671398,Paramount,N
The Next Best Thing,0.285304,Drama,2000,31657302.8585785,30850386.0671398,Paramount,N
